Fecha,Latencia (ms),Estado
2025-06-16 22:12:09,11,Baja Latencia
2025-06-16 22:12:13,22,Baja Latencia
2025-06-16 22:12:13,17,Baja Latencia
2025-06-16 22:12:17,17,Baja Latencia
2025-06-16 22:12:22,1026,Latencia Alta
2025-06-16 22:12:26,20,Baja Latencia
2025-06-16 22:12:30,16,Baja Latencia
2025-06-16 22:12:34,18,Baja Latencia
2025-06-16 22:12:38,19,Baja Latencia
2025-06-16 22:12:42,17,Baja Latencia
2025-06-16 22:12:47,793,Latencia Alta
2025-06-16 22:12:51,107,Latencia Moderada
2025-06-16 22:12:51,107,Latencia Moderada
2025-06-16 22:12:55,6,Baja Latencia
2025-06-16 22:12:55,6,Baja Latencia
2025-06-16 22:12:59,174,Latencia Moderada
2025-06-16 22:13:03,17,Baja Latencia
2025-06-16 22:13:07,17,Baja Latencia
2025-06-16 22:13:13,1026,Latencia Alta
2025-06-16 22:13:13,1026,Latencia Alta
2025-06-16 22:13:17,253,Latencia Alta
2025-06-16 22:13:21,94,Baja Latencia
2025-06-16 22:13:25,314,Latencia Alta
2025-06-16 22:13:29,7,Baja Latencia
2025-06-16 22:13:29,8,Baja Latencia
2025-06-16 22:13:41,1,Baja Latencia
2025-06-16 22:13:41,2,Baja Latencia
2025-06-16 22:13:45,1,Baja Latencia
2025-06-16 22:13:45,4,Baja Latencia
2025-06-16 22:13:49,4,Baja Latencia
2025-06-16 22:13:49,1,Baja Latencia
2025-06-16 22:13:53,1,Baja Latencia
2025-06-16 22:13:53,2,Baja Latencia
2025-06-16 22:13:57,12,Baja Latencia
2025-06-16 22:13:57,13,Baja Latencia
2025-06-16 22:14:01,73,Baja Latencia
2025-06-16 22:14:01,73,Baja Latencia
2025-06-16 22:14:05,1,Baja Latencia
2025-06-16 22:14:05,1,Baja Latencia
2025-06-16 22:14:10,1,Baja Latencia
2025-06-16 22:14:14,1,Baja Latencia
2025-06-16 22:14:14,2,Baja Latencia
2025-06-16 22:14:25,16,Baja Latencia
2025-06-16 22:14:25,16,Baja Latencia
2025-06-16 22:14:29,30,Baja Latencia
2025-06-16 22:14:33,8,Baja Latencia
2025-06-16 22:14:33,8,Baja Latencia
2025-06-16 22:14:37,53,Baja Latencia
2025-06-16 22:14:37,52,Baja Latencia
2025-06-16 22:14:41,6,Baja Latencia
2025-06-16 22:14:41,5,Baja Latencia
2025-06-16 22:14:45,7,Baja Latencia
2025-06-16 22:14:49,6,Baja Latencia
2025-06-16 22:14:49,7,Baja Latencia
2025-06-16 22:14:53,14,Baja Latencia
2025-06-16 22:14:53,16,Baja Latencia
2025-06-16 22:14:58,6,Baja Latencia
2025-06-16 22:15:02,1,Baja Latencia
2025-06-16 22:15:02,2,Baja Latencia
2025-06-16 22:15:06,17,Baja Latencia
2025-06-16 22:15:06,18,Baja Latencia
2025-06-16 22:15:10,10,Baja Latencia
2025-06-16 22:15:10,27,Baja Latencia
2025-06-16 22:15:14,1,Baja Latencia
2025-06-16 22:15:14,1,Baja Latencia
2025-06-16 22:15:18,2,Baja Latencia
2025-06-16 22:15:18,1,Baja Latencia
2025-06-16 22:15:22,1,Baja Latencia
2025-06-16 22:15:22,1,Baja Latencia
2025-06-16 22:15:26,2,Baja Latencia
2025-06-16 22:15:26,2,Baja Latencia
2025-06-16 22:15:30,1,Baja Latencia
2025-06-16 22:15:30,2,Baja Latencia
2025-06-16 22:15:34,2,Baja Latencia
2025-06-16 22:15:34,1,Baja Latencia
2025-06-16 22:15:38,1,Baja Latencia
2025-06-16 22:15:38,1,Baja Latencia
2025-06-16 22:15:42,2,Baja Latencia
2025-06-16 22:15:42,1,Baja Latencia
2025-06-16 22:15:46,9,Baja Latencia
2025-06-16 22:15:46,1,Baja Latencia
2025-06-16 22:15:50,1,Baja Latencia
2025-06-16 22:15:50,1,Baja Latencia
2025-06-16 22:15:54,1,Baja Latencia
2025-06-16 22:15:54,1,Baja Latencia
2025-06-16 22:15:58,2,Baja Latencia
2025-06-16 22:16:02,1,Baja Latencia
2025-06-16 22:16:02,2,Baja Latencia
2025-06-16 22:16:06,1,Baja Latencia
2025-06-16 22:16:06,3,Baja Latencia
2025-06-16 22:16:10,2,Baja Latencia
2025-06-16 22:16:10,4,Baja Latencia
2025-06-16 22:16:14,2,Baja Latencia
2025-06-16 22:16:18,6,Baja Latencia
2025-06-16 22:16:22,3,Baja Latencia
2025-06-16 22:16:26,26,Baja Latencia
2025-06-16 22:16:30,1,Baja Latencia
2025-06-16 22:16:30,2,Baja Latencia
2025-06-16 22:16:34,8,Baja Latencia
2025-06-16 22:16:34,8,Baja Latencia
2025-06-16 22:16:38,1,Baja Latencia
2025-06-16 22:16:38,2,Baja Latencia
2025-06-16 22:16:42,14,Baja Latencia
2025-06-16 22:16:46,22,Baja Latencia
2025-06-16 22:16:58,3,Baja Latencia
2025-06-16 22:16:58,3,Baja Latencia
2025-06-16 22:17:02,2,Baja Latencia
2025-06-16 22:17:02,3,Baja Latencia
2025-06-16 22:17:06,1,Baja Latencia
2025-06-16 22:17:06,1,Baja Latencia
2025-06-16 22:17:10,6,Baja Latencia
2025-06-16 22:17:14,4,Baja Latencia
2025-06-16 22:17:14,21,Baja Latencia
2025-06-16 22:17:18,2,Baja Latencia
2025-06-16 22:17:18,1,Baja Latencia
2025-06-16 22:17:22,1,Baja Latencia
2025-06-16 22:17:22,5,Baja Latencia
2025-06-16 22:17:26,1,Baja Latencia
2025-06-16 22:17:26,2,Baja Latencia
2025-06-16 22:17:30,9,Baja Latencia
2025-06-16 22:17:34,1,Baja Latencia
2025-06-16 22:17:34,6,Baja Latencia
2025-06-16 22:17:38,7,Baja Latencia

2025-06-16 22:17:42,1,Baja Latencia
2025-06-16 22:17:42,1,Baja Latencia
2025-06-16 22:17:54,3,Baja Latencia
2025-06-16 22:17:54,3,Baja Latencia
2025-06-16 22:17:58,3,Baja Latencia
2025-06-16 22:17:58,2,Baja Latencia
2025-06-16 22:18:02,2,Baja Latencia
2025-06-16 22:18:06,2,Baja Latencia
2025-06-16 22:18:06,1,Baja Latencia
2025-06-16 22:18:10,2,Baja Latencia
2025-06-16 22:18:14,1,Baja Latencia
2025-06-16 22:18:14,3,Baja Latencia
2025-06-16 22:18:18,1,Baja Latencia
2025-06-16 22:18:18,2,Baja Latencia
2025-06-16 22:18:22,2,Baja Latencia
2025-06-16 22:18:22,2,Baja Latencia
2025-06-16 22:18:26,2,Baja Latencia
2025-06-16 22:18:26,3,Baja Latencia
2025-06-16 22:18:31,148,Latencia Moderada
2025-06-16 22:18:35,2,Baja Latencia
2025-06-16 22:18:35,2,Baja Latencia
2025-06-16 22:18:39,2,Baja Latencia
2025-06-16 22:18:39,2,Baja Latencia
2025-06-16 22:18:43,2,Baja Latencia
2025-06-16 22:18:47,2,Baja Latencia
2025-06-16 22:18:47,2,Baja Latencia
2025-06-16 22:18:51,5,Baja Latencia
2025-06-16 22:18:55,7,Baja Latencia
2025-06-16 22:18:59,2,Baja Latencia
2025-06-16 22:19:03,2,Baja Latencia
2025-06-16 22:19:03,2,Baja Latencia
2025-06-16 22:19:07,30,Baja Latencia
2025-06-16 22:19:07,30,Baja Latencia
2025-06-16 22:19:11,3,Baja Latencia
2025-06-16 22:19:15,3,Baja Latencia
2025-06-16 22:19:15,3,Baja Latencia
2025-06-16 22:19:19,2,Baja Latencia
2025-06-16 22:19:19,2,Baja Latencia
2025-06-16 22:19:23,1,Baja Latencia
2025-06-16 22:19:23,2,Baja Latencia
2025-06-16 22:19:27,2,Baja Latencia
2025-06-16 22:19:27,1,Baja Latencia
2025-06-16 22:19:31,328,Latencia Alta
2025-06-16 22:19:35,1,Baja Latencia
2025-06-16 22:19:35,1,Baja Latencia
2025-06-16 22:19:39,129,Latencia Moderada
2025-06-16 22:19:39,127,Latencia Moderada
2025-06-16 22:19:44,6,Baja Latencia
2025-06-16 22:19:44,6,Baja Latencia
2025-06-16 22:19:48,9,Baja Latencia
2025-06-16 22:19:52,1,Baja Latencia
2025-06-16 22:19:52,2,Baja Latencia
2025-06-16 22:19:56,1,Baja Latencia
2025-06-16 22:19:56,2,Baja Latencia
2025-06-16 22:20:00,1,Baja Latencia
2025-06-16 22:20:00,2,Baja Latencia
2025-06-16 22:20:04,2,Baja Latencia
2025-06-16 22:20:04,2,Baja Latencia
2025-06-16 22:20:08,6,Baja Latencia
2025-06-16 22:20:08,6,Baja Latencia
2025-06-16 22:20:12,10,Baja Latencia
2025-06-16 22:20:12,11,Baja Latencia
2025-06-16 22:20:16,1,Baja Latencia
2025-06-16 22:20:20,1,Baja Latencia
2025-06-16 22:20:24,3,Baja Latencia
2025-06-16 22:20:28,1,Baja Latencia
2025-06-16 22:20:28,2,Baja Latencia
2025-06-16 22:20:32,2,Baja Latencia
2025-06-16 22:20:36,2,Baja Latencia
2025-06-16 22:20:36,1,Baja Latencia
2025-06-16 22:20:40,25,Baja Latencia
2025-06-16 22:20:40,34,Baja Latencia
2025-06-16 22:20:44,2,Baja Latencia
2025-06-16 22:20:44,1,Baja Latencia
2025-06-16 22:20:48,2,Baja Latencia
2025-06-16 22:20:48,1,Baja Latencia
2025-06-16 22:20:52,2,Baja Latencia
2025-06-16 22:20:52,3,Baja Latencia
2025-06-16 22:20:56,10,Baja Latencia
2025-06-16 22:21:00,1,Baja Latencia
2025-06-16 22:21:00,2,Baja Latencia
2025-06-16 22:21:04,277,Latencia Alta
2025-06-16 22:21:04,277,Latencia Alta
2025-06-16 22:21:08,2,Baja Latencia
2025-06-16 22:21:12,10,Baja Latencia
2025-06-16 22:21:16,12,Baja Latencia
2025-06-16 22:21:20,2,Baja Latencia
2025-06-16 22:21:20,2,Baja Latencia
2025-06-16 22:21:24,1,Baja Latencia
2025-06-16 22:21:24,2,Baja Latencia
2025-06-16 22:21:28,5,Baja Latencia
2025-06-16 22:21:28,5,Baja Latencia
2025-06-16 22:21:32,2,Baja Latencia
2025-06-16 22:21:36,6,Baja Latencia
2025-06-16 22:21:36,5,Baja Latencia
2025-06-16 22:21:41,1,Baja Latencia
2025-06-16 22:21:41,2,Baja Latencia
2025-06-16 22:21:45,2,Baja Latencia
2025-06-16 22:21:45,1,Baja Latencia
2025-06-16 22:21:49,1,Baja Latencia
2025-06-16 22:21:49,2,Baja Latencia
2025-06-16 22:21:53,1,Baja Latencia
2025-06-16 22:21:53,2,Baja Latencia
2025-06-16 22:21:57,2,Baja Latencia
2025-06-16 22:22:01,2,Baja Latencia
2025-06-16 22:22:01,3,Baja Latencia
2025-06-16 22:22:05,5,Baja Latencia
2025-06-16 22:22:09,1,Baja Latencia
2025-06-16 22:22:09,1,Baja Latencia
2025-06-16 22:22:13,1,Baja Latencia
2025-06-16 22:22:13,1,Baja Latencia
2025-06-16 22:22:17,2,Baja Latencia
2025-06-16 22:22:21,5,Baja Latencia
2025-06-16 22:22:21,5,Baja Latencia
2025-06-16 22:22:33,2,Baja Latencia
2025-06-16 22:22:33,5,Baja Latencia
2025-06-16 22:22:37,2,Baja Latencia
2025-06-16 22:22:37,3,Baja Latencia
2025-06-16 22:22:41,308,Latencia Alta
2025-06-16 22:22:45,1,Baja Latencia
2025-06-16 22:22:45,2,Baja Latencia
2025-06-16 22:22:49,219,Latencia Alta
2025-06-16 22:22:53,2,Baja Latencia
2025-06-16 22:22:53,2,Baja Latencia
2025-06-16 22:22:57,2,Baja Latencia
2025-06-16 22:23:01,1,Baja Latencia
2025-06-16 22:23:05,1,Baja Latencia
2025-06-16 22:23:05,2,Baja Latencia
2025-06-16 22:23:09,7,Baja Latencia
2025-06-16 22:23:09,6,Baja Latencia
2025-06-16 22:23:14,4,Baja Latencia
2025-06-16 22:23:14,4,Baja Latencia
2025-06-16 22:23:18,1,Baja Latencia
2025-06-16 22:23:18,3,Baja Latencia
2025-06-16 22:23:22,82,Baja Latencia
2025-06-16 22:23:26,1,Baja Latencia
2025-06-16 22:23:30,1,Baja Latencia
2025-06-16 22:23:30,2,Baja Latencia
2025-06-16 22:23:34,3,Baja Latencia
2025-06-16 22:23:34,3,Baja Latencia
2025-06-16 22:23:38,2,Baja Latencia
2025-06-16 22:23:38,1,Baja Latencia
2025-06-16 22:23:42,33,Baja Latencia
2025-06-16 22:23:42,31,Baja Latencia
2025-06-16 22:23:46,2,Baja Latencia
2025-06-16 22:23:50,1,Baja Latencia
2025-06-16 22:23:50,3,Baja Latencia
2025-06-16 22:23:54,2,Baja Latencia
2025-06-16 22:23:58,4,Baja Latencia
2025-06-16 22:24:02,1,Baja Latencia
2025-06-16 22:24:06,2,Baja Latencia
2025-06-16 22:24:06,1,Baja Latencia
2025-06-16 22:24:10,210,Latencia Alta
2025-06-16 22:24:10,211,Latencia Alta
2025-06-16 22:24:14,1,Baja Latencia
2025-06-16 22:24:14,1,Baja Latencia
2025-06-16 22:24:18,2,Baja Latencia
2025-06-16 22:24:22,1,Baja Latencia
2025-06-16 22:24:22,7,Baja Latencia
2025-06-16 22:24:26,13,Baja Latencia
2025-06-16 22:24:26,10,Baja Latencia
2025-06-16 22:24:31,266,Latencia Alta
2025-06-16 22:24:35,1,Baja Latencia
2025-06-16 22:24:39,2,Baja Latencia
2025-06-16 22:24:43,3,Baja Latencia
2025-06-16 22:24:43,3,Baja Latencia
2025-06-16 22:24:47,96,Baja Latencia
2025-06-16 22:24:47,96,Baja Latencia
2025-06-16 22:24:51,2,Baja Latencia
2025-06-16 22:24:51,3,Baja Latencia
2025-06-16 22:24:55,1,Baja Latencia
2025-06-16 22:24:55,2,Baja Latencia
2025-06-16 22:24:59,2,Baja Latencia
2025-06-16 22:24:59,2,Baja Latencia
2025-06-16 22:25:03,1,Baja Latencia
2025-06-16 22:25:03,3,Baja Latencia
2025-06-16 22:25:07,1,Baja Latencia
2025-06-16 22:25:07,3,Baja Latencia
2025-06-16 22:25:11,4,Baja Latencia
2025-06-16 22:25:11,10,Baja Latencia
2025-06-16 22:25:15,174,Latencia Moderada
2025-06-16 22:25:15,168,Latencia Moderada
2025-06-16 22:25:19,26,Baja Latencia
2025-06-16 22:25:23,2,Baja Latencia
2025-06-16 22:25:23,2,Baja Latencia
2025-06-16 22:25:27,1,Baja Latencia
2025-06-16 22:25:27,2,Baja Latencia
2025-06-16 22:25:31,1,Baja Latencia
2025-06-16 22:25:31,2,Baja Latencia
2025-06-16 22:25:35,1,Baja Latencia
2025-06-16 22:25:35,3,Baja Latencia
2025-06-16 22:25:39,3,Baja Latencia
2025-06-16 22:25:43,1,Baja Latencia
2025-06-16 22:25:43,2,Baja Latencia
2025-06-16 22:25:47,1,Baja Latencia
2025-06-16 22:25:47,2,Baja Latencia
2025-06-16 22:25:51,1,Baja Latencia
2025-06-16 22:25:51,2,Baja Latencia
2025-06-16 22:25:55,2,Baja Latencia
2025-06-16 22:25:55,1,Baja Latencia
2025-06-16 22:26:00,326,Latencia Alta
2025-06-16 22:26:00,326,Latencia Alta
2025-06-16 22:26:04,4,Baja Latencia
2025-06-16 22:26:04,5,Baja Latencia
2025-06-16 22:26:08,10,Baja Latencia
2025-06-16 22:26:08,11,Baja Latencia
2025-06-16 22:26:12,277,Latencia Alta
2025-06-16 22:26:12,273,Latencia Alta
2025-06-16 22:26:16,1,Baja Latencia
2025-06-16 22:26:16,3,Baja Latencia
2025-06-16 22:26:20,2,Baja Latencia
2025-06-16 22:26:24,17,Baja Latencia
2025-06-16 22:26:28,2,Baja Latencia
2025-06-16 22:26:28,7,Baja Latencia
2025-06-16 22:26:32,1,Baja Latencia
2025-06-16 22:26:32,1,Baja Latencia
2025-06-16 22:26:37,190,Latencia Moderada
2025-06-16 22:26:41,1,Baja Latencia
2025-06-16 22:26:41,2,Baja Latencia
2025-06-16 22:26:45,1,Baja Latencia
2025-06-16 22:26:45,1,Baja Latencia
2025-06-16 22:26:49,1,Baja Latencia
2025-06-16 22:26:53,1,Baja Latencia
2025-06-16 22:26:53,2,Baja Latencia
2025-06-16 22:26:57,11,Baja Latencia
2025-06-16 22:27:01,2,Baja Latencia
2025-06-16 22:27:05,6,Baja Latencia
2025-06-16 22:27:05,6,Baja Latencia
2025-06-16 22:27:09,2,Baja Latencia
2025-06-16 22:27:13,2,Baja Latencia
2025-06-16 22:27:13,2,Baja Latencia
2025-06-16 22:27:17,4,Baja Latencia
2025-06-16 22:27:17,6,Baja Latencia
2025-06-16 22:27:21,5,Baja Latencia
2025-06-16 22:27:25,153,Latencia Moderada
2025-06-16 22:27:25,153,Latencia Moderada
2025-06-16 22:27:29,2,Baja Latencia
2025-06-16 22:27:33,2,Baja Latencia
2025-06-16 22:27:37,2,Baja Latencia
2025-06-16 22:27:37,2,Baja Latencia
2025-06-16 22:27:41,2,Baja Latencia
2025-06-16 22:27:45,1,Baja Latencia
2025-06-16 22:27:45,2,Baja Latencia
2025-06-16 22:27:49,2,Baja Latencia
2025-06-16 22:27:49,5,Baja Latencia
2025-06-16 22:27:53,26,Baja Latencia
2025-06-16 22:27:53,31,Baja Latencia
2025-06-16 22:27:57,31,Baja Latencia
2025-06-16 22:28:01,7,Baja Latencia
2025-06-16 22:28:01,8,Baja Latencia
2025-06-16 22:28:05,2,Baja Latencia
2025-06-16 22:28:05,3,Baja Latencia
2025-06-16 22:28:09,4,Baja Latencia
2025-06-16 22:28:13,4,Baja Latencia
2025-06-16 22:28:17,1,Baja Latencia
2025-06-16 22:28:21,2,Baja Latencia
2025-06-16 22:28:26,10,Baja Latencia
2025-06-16 22:28:30,317,Latencia Alta
2025-06-16 22:28:34,7,Baja Latencia
2025-06-16 22:28:34,8,Baja Latencia
2025-06-16 22:28:38,1,Baja Latencia
2025-06-16 22:28:38,2,Baja Latencia
2025-06-16 22:28:42,3,Baja Latencia
2025-06-16 22:28:42,6,Baja Latencia
2025-06-16 22:28:46,2,Baja Latencia
2025-06-16 22:28:46,7,Baja Latencia
2025-06-16 22:28:50,1,Baja Latencia
2025-06-16 22:28:50,3,Baja Latencia
2025-06-16 22:28:54,1,Baja Latencia
2025-06-16 22:28:54,1,Baja Latencia
2025-06-16 22:28:58,317,Latencia Alta
2025-06-16 22:29:02,3,Baja Latencia
2025-06-16 22:29:06,32,Baja Latencia
2025-06-16 22:29:06,46,Baja Latencia
2025-06-16 22:29:10,1,Baja Latencia
2025-06-16 22:29:10,5,Baja Latencia
2025-06-16 22:29:14,3,Baja Latencia
2025-06-16 22:29:14,1,Baja Latencia
2025-06-16 22:29:19,2,Baja Latencia
2025-06-16 22:29:19,3,Baja Latencia
2025-06-16 22:29:23,1,Baja Latencia
2025-06-16 22:29:23,2,Baja Latencia
2025-06-16 22:29:27,26,Baja Latencia
2025-06-16 22:29:31,9,Baja Latencia
2025-06-16 22:29:31,25,Baja Latencia
2025-06-16 22:29:35,2,Baja Latencia
2025-06-16 22:29:35,1,Baja Latencia
2025-06-16 22:29:39,9,Baja Latencia
2025-06-16 22:29:39,11,Baja Latencia
2025-06-16 22:29:43,1,Baja Latencia
2025-06-16 22:29:43,2,Baja Latencia
2025-06-16 22:29:47,2,Baja Latencia
2025-06-16 22:29:47,4,Baja Latencia
2025-06-16 22:29:51,4,Baja Latencia
2025-06-16 22:29:51,5,Baja Latencia
2025-06-16 22:29:55,3,Baja Latencia
2025-06-16 22:29:55,1,Baja Latencia
2025-06-16 22:29:59,2,Baja Latencia
2025-06-16 22:29:59,1,Baja Latencia
2025-06-16 22:30:03,1,Baja Latencia
2025-06-16 22:30:03,3,Baja Latencia
2025-06-16 22:30:07,1,Baja Latencia
2025-06-16 22:30:07,1,Baja Latencia
2025-06-16 22:30:11,1,Baja Latencia
2025-06-16 22:30:11,2,Baja Latencia
2025-06-16 22:30:15,1,Baja Latencia
2025-06-16 22:30:15,2,Baja Latencia
2025-06-16 22:30:19,1,Baja Latencia
2025-06-16 22:30:19,2,Baja Latencia
2025-06-16 22:30:23,3,Baja Latencia
2025-06-16 22:30:23,3,Baja Latencia
2025-06-16 22:30:27,3,Baja Latencia
2025-06-16 22:30:28,1,Baja Latencia
2025-06-16 22:30:32,3,Baja Latencia
2025-06-16 22:30:32,1,Baja Latencia
2025-06-16 22:30:36,4,Baja Latencia
2025-06-16 22:30:36,1,Baja Latencia
2025-06-16 22:30:40,16,Baja Latencia
2025-06-16 22:30:40,3,Baja Latencia
2025-06-16 22:30:44,220,Latencia Alta
2025-06-16 22:30:44,213,Latencia Alta
2025-06-16 22:30:48,12,Baja Latencia
2025-06-16 22:30:48,13,Baja Latencia
2025-06-16 22:30:52,3,Baja Latencia
2025-06-16 22:30:52,1,Baja Latencia
2025-06-16 22:30:56,2,Baja Latencia
2025-06-16 22:30:56,2,Baja Latencia
2025-06-16 22:31:00,5,Baja Latencia
2025-06-16 22:31:00,9,Baja Latencia
2025-06-16 22:31:04,8,Baja Latencia
2025-06-16 22:31:04,7,Baja Latencia
2025-06-16 22:31:08,1,Baja Latencia
2025-06-16 22:31:12,2,Baja Latencia
2025-06-16 22:31:12,3,Baja Latencia
2025-06-16 22:31:16,2,Baja Latencia
2025-06-16 22:31:16,3,Baja Latencia
2025-06-16 22:31:20,3,Baja Latencia
2025-06-16 22:31:24,6,Baja Latencia
2025-06-16 22:31:24,15,Baja Latencia
2025-06-16 22:31:28,2,Baja Latencia
2025-06-16 22:31:28,4,Baja Latencia
2025-06-16 22:31:32,248,Latencia Alta
2025-06-16 22:31:32,240,Latencia Alta
2025-06-16 22:31:36,1,Baja Latencia
2025-06-16 22:31:36,2,Baja Latencia
2025-06-16 22:31:40,1,Baja Latencia
2025-06-16 22:31:40,2,Baja Latencia
2025-06-16 22:31:44,9,Baja Latencia
2025-06-16 22:31:44,13,Baja Latencia
2025-06-16 22:31:48,1,Baja Latencia
2025-06-16 22:31:48,2,Baja Latencia
2025-06-16 22:31:52,2,Baja Latencia
2025-06-16 22:31:53,3,Baja Latencia
2025-06-16 22:31:57,27,Baja Latencia
2025-06-16 22:32:01,37,Baja Latencia
2025-06-16 22:32:01,41,Baja Latencia
2025-06-16 22:32:05,3,Baja Latencia
2025-06-16 22:32:05,3,Baja Latencia
2025-06-16 22:32:09,5,Baja Latencia
2025-06-16 22:32:13,1,Baja Latencia
2025-06-16 22:32:13,2,Baja Latencia
2025-06-16 22:32:17,1,Baja Latencia
2025-06-16 22:32:17,2,Baja Latencia
2025-06-16 22:32:21,3,Baja Latencia
2025-06-16 22:32:25,1,Baja Latencia
2025-06-16 22:32:29,3,Baja Latencia
2025-06-16 22:32:33,5,Baja Latencia
2025-06-16 22:32:33,6,Baja Latencia
2025-06-16 22:32:37,6,Baja Latencia
2025-06-16 22:32:41,266,Latencia Alta
2025-06-16 22:32:46,3,Baja Latencia
2025-06-16 22:32:46,2,Baja Latencia
2025-06-16 22:32:50,3,Baja Latencia
2025-06-16 22:32:50,3,Baja Latencia
2025-06-16 22:32:54,2,Baja Latencia
2025-06-16 22:32:54,4,Baja Latencia
2025-06-16 22:32:58,5,Baja Latencia
2025-06-16 22:32:58,8,Baja Latencia
2025-06-16 22:33:02,2,Baja Latencia
2025-06-16 22:33:02,1,Baja Latencia
2025-06-16 22:33:06,8,Baja Latencia
2025-06-16 22:33:10,9,Baja Latencia
2025-06-16 22:33:14,2,Baja Latencia
2025-06-16 22:33:18,7,Baja Latencia
2025-06-16 22:33:22,3,Baja Latencia
2025-06-16 22:33:22,6,Baja Latencia
2025-06-16 22:33:27,2,Baja Latencia
2025-06-16 22:33:27,2,Baja Latencia
2025-06-16 22:33:31,4,Baja Latencia
2025-06-16 22:33:31,2,Baja Latencia
2025-06-16 22:33:35,2,Baja Latencia
2025-06-16 22:33:35,2,Baja Latencia
2025-06-16 22:33:39,3,Baja Latencia
2025-06-16 22:33:39,3,Baja Latencia
2025-06-16 22:33:43,1,Baja Latencia
2025-06-16 22:33:43,4,Baja Latencia
2025-06-16 22:33:47,2,Baja Latencia
2025-06-16 22:33:47,1,Baja Latencia
2025-06-16 22:33:51,6,Baja Latencia
2025-06-16 22:33:51,1,Baja Latencia
2025-06-16 22:33:55,2,Baja Latencia
2025-06-16 22:33:55,2,Baja Latencia
2025-06-16 22:33:59,1,Baja Latencia
2025-06-16 22:33:59,2,Baja Latencia
2025-06-16 22:34:03,3,Baja Latencia
2025-06-16 22:34:03,5,Baja Latencia
2025-06-16 22:34:07,3,Baja Latencia
2025-06-16 22:34:07,4,Baja Latencia
2025-06-16 22:34:11,4,Baja Latencia
2025-06-16 22:34:11,7,Baja Latencia
2025-06-16 22:34:15,3,Baja Latencia
2025-06-16 22:34:19,2,Baja Latencia
2025-06-16 22:34:19,3,Baja Latencia
2025-06-16 22:34:23,8,Baja Latencia
2025-06-16 22:34:27,1,Baja Latencia
2025-06-16 22:34:31,1,Baja Latencia
2025-06-16 22:34:35,6,Baja Latencia
2025-06-16 22:34:39,4,Baja Latencia
2025-06-16 22:34:39,4,Baja Latencia
2025-06-16 22:34:43,1,Baja Latencia
2025-06-16 22:34:47,7,Baja Latencia
2025-06-16 22:34:51,340,Latencia Alta
2025-06-16 22:34:56,304,Latencia Alta
2025-06-16 22:34:56,307,Latencia Alta
2025-06-16 22:35:00,2,Baja Latencia
2025-06-16 22:35:00,2,Baja Latencia
2025-06-16 22:35:04,2,Baja Latencia
2025-06-16 22:35:04,3,Baja Latencia
2025-06-16 22:35:08,2,Baja Latencia
2025-06-16 22:35:08,7,Baja Latencia
2025-06-16 22:35:12,2,Baja Latencia
2025-06-16 22:35:12,6,Baja Latencia
2025-06-16 22:35:16,1,Baja Latencia
2025-06-16 22:35:16,1,Baja Latencia
2025-06-16 22:35:20,1,Baja Latencia
2025-06-16 22:35:20,2,Baja Latencia
2025-06-16 22:35:24,7,Baja Latencia
2025-06-16 22:35:24,2,Baja Latencia
2025-06-16 22:35:28,13,Baja Latencia
2025-06-16 22:35:28,4,Baja Latencia
2025-06-16 22:35:32,1,Baja Latencia
2025-06-16 22:35:32,5,Baja Latencia
2025-06-16 22:35:36,2,Baja Latencia
2025-06-16 22:35:36,1,Baja Latencia
2025-06-16 22:35:40,1,Baja Latencia
2025-06-16 22:35:40,2,Baja Latencia
2025-06-16 22:35:44,2,Baja Latencia
2025-06-16 22:35:44,1,Baja Latencia
2025-06-16 22:35:48,2,Baja Latencia
2025-06-16 22:35:48,13,Baja Latencia
2025-06-16 22:35:52,1,Baja Latencia
2025-06-16 22:35:52,4,Baja Latencia
2025-06-16 22:35:56,3,Baja Latencia
2025-06-16 22:35:56,1,Baja Latencia
2025-06-16 22:36:00,6,Baja Latencia
2025-06-16 22:36:00,19,Baja Latencia
2025-06-16 22:36:04,2,Baja Latencia
2025-06-16 22:36:04,8,Baja Latencia
2025-06-16 22:36:08,7,Baja Latencia
2025-06-16 22:36:08,6,Baja Latencia
2025-06-16 22:36:12,2,Baja Latencia
2025-06-16 22:36:12,2,Baja Latencia
2025-06-16 22:36:17,11,Baja Latencia
2025-06-16 22:36:17,12,Baja Latencia
2025-06-16 22:36:21,14,Baja Latencia
2025-06-16 22:36:21,17,Baja Latencia
2025-06-16 22:36:25,2,Baja Latencia
2025-06-16 22:36:25,2,Baja Latencia
2025-06-16 22:36:29,3,Baja Latencia
2025-06-16 22:36:29,7,Baja Latencia
2025-06-16 22:36:33,2,Baja Latencia
2025-06-16 22:36:33,6,Baja Latencia
2025-06-16 22:36:37,9,Baja Latencia
2025-06-16 22:36:37,9,Baja Latencia
2025-06-16 22:36:41,6,Baja Latencia
2025-06-16 22:36:41,16,Baja Latencia
2025-06-16 22:36:45,9,Baja Latencia
2025-06-16 22:36:45,5,Baja Latencia
2025-06-16 22:36:50,4,Baja Latencia
2025-06-16 22:36:50,7,Baja Latencia
2025-06-16 22:36:54,1,Baja Latencia
2025-06-16 22:36:54,1,Baja Latencia
2025-06-16 22:36:58,4,Baja Latencia
2025-06-16 22:36:58,2,Baja Latencia
